Day,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県
2020-10-2,2141,37,23,418,53,78,263,668,432,719,4712,3953,26162,7038,169,422,777,244,193,311,627,551,5469,525,503,1776,10719,2767,568,242,35,140,157,588,201,148,94,114,138,5046,245,238,580,158,365,424,2538
2020-10-3,2159,37,24,425,53,78,263,671,434,725,4762,3995,26367,7097,169,422,777,244,194,312,629,557,5485,527,503,1783,10770,2782,573,242,35,140,158,602,201,148,94,114,138,5053,246,238,588,158,365,425,2567
2020-10-4,2181,37,24,428,58,78,267,676,436,728,4797,4032,26474,7134,169,422,777,244,194,313,630,558,5503,530,505,1787,10809,2797,574,242,35,140,158,603,201,149,94,115,138,5056,246,238,607,158,365,428,2587
2020-10-5,2217,37,24,433,58,78,269,677,437,728,4817,4054,26539,7145,169,422,778,244,195,313,630,558,5515,530,506,1791,10840,2804,574,242,35,140,161,604,201,149,94,115,138,5056,246,238,626,158,365,434,2606
2020-10-6,2229,37,24,441,58,78,272,681,441,733,4837,4095,26715,7210,169,422,778,246,196,313,631,558,5529,534,507,1796,10899,2822,574,242,35,140,161,609,204,149,94,115,138,5060,246,238,639,158,365,439,2628
2020-10-7,2267,37,24,453,58,78,279,693,442,735,4876,4139,26855,7264,170,422,778,247,196,316,631,564,5544,535,508,1800,10950,2838,576,242,35,140,161,613,206,149,94,115,138,5068,248,238,642,158,365,444,2654
2020-10-8,2296,37,24,461,58,79,287,698,442,741,4920,4178,27103,7329,175,422,778,248,196,317,631,565,5559,535,510,1809,10999,2865,580,243,35,140,162,617,207,149,94,115,138,5076,248,239,652,158,365,447,2680
2020-10-9,2323,37,24,474,58,81,295,700,442,747,4948,4217,27306,7406,175,422,780,249,196,318,632,565,5570,535,511,1824,11057,2881,588,249,35,140,163,622,208,149,94,115,138,5087,248,241,673,158,365,447,2708
2020-10-10,2347,37,24,484,58,81,302,706,444,755,5048,4252,27554,7469,176,422,780,249,196,320,633,566,5591,537,514,1844,11109,2893,588,249,35,140,163,625,209,149,95,115,138,5100,248,241,682,158,365,449,2727
2020-10-11,2378,37,24,486,59,81,314,709,444,759,5078,4295,27700,7506,178,422,780,249,197,320,634,566,5605,538,514,1851,11154,2905,592,249,35,140,163,629,209,149,97,115,139,5103,248,241,690,158,365,455,2738
2020-10-12,2390,39,24,491,59,81,317,710,444,761,5096,4306,27778,7535,178,422,780,249,197,320,635,567,5623,542,515,1863,11180,2913,593,249,35,140,163,641,209,149,97,115,139,5104,248,241,702,158,365,456,2752
2020-10-13,2410,39,25,499,59,81,319,710,444,763,5127,4330,27944,7589,178,422,782,249,199,320,636,567,5647,542,518,1892,11249,2926,596,252,35,140,164,642,209,149,97,115,139,5110,249,241,714,158,365,456,2766
2020-10-14,2430,41,25,504,59,81,324,715,452,763,5174,4361,28121,7677,178,422,786,249,199,320,638,568,5662,544,519,1898,11310,2945,598,252,35,140,168,643,209,149,97,115,139,5123,249,241,720,158,366,459,2786
2020-10-15,2460,57,26,508,59,81,332,719,453,764,5231,4415,28405,7756,179,422,787,250,199,320,640,572,5681,544,520,1907,11361,2959,600,254,35,140,168,646,209,149,98,115,140,5128,249,241,726,158,366,462,2825
2020-10-16,2491,83,26,522,59,81,347,723,458,766,5283,4458,28588,7841,179,422,788,254,199,323,642,575,5702,546,520,1914,11414,2977,603,254,35,140,170,647,209,149,99,116,140,5136,250,241,735,159,366,463,2855
2020-10-17,2518,100,26,524,59,81,359,725,463,769,5328,4490,28823,7891,179,422,793,254,199,326,642,578,5730,549,522,1922,11464,2994,606,255,35,140,172,649,209,158,100,116,140,5139,252,242,740,159,366,463,2888
2020-10-18,2542,104,26,526,59,81,362,728,465,774,5368,4515,28955,7940,179,422,795,256,199,326,642,578,5751,549,524,1928,11514,3007,606,255,35,140,173,650,209,158,100,116,140,5142,252,242,744,159,366,463,2916
2020-10-19,2559,122,26,529,59,81,369,728,466,785,5390,4533,29033,7963,179,422,795,256,199,326,644,580,5766,550,527,1931,11555,3012,606,255,35,140,173,651,209,159,100,116,140,5146,252,242,746,159,366,463,2951
2020-10-20,2590,134,26,538,60,81,369,730,471,797,5423,4573,29172,8010,179,422,795,256,199,326,647,580,5779,551,530,1934,11620,3025,608,259,35,140,174,651,209,162,100,116,140,5153,252,242,750,159,366,463,2972
2020-10-21,2612,143,26,544,61,82,374,731,473,806,5473,4622,29317,8098,179,422,795,256,202,327,651,583,5815,551,531,1945,11702,3039,610,260,35,140,185,652,210,163,101,116,140,5160,253,242,754,159,366,463,3009
2020-10-22,2652,149,26,545,61,84,378,735,473,820,5518,4665,29502,8153,179,422,795,256,202,329,660,585,5834,554,533,1958,11780,3056,613,266,35,140,188,652,211,164,102,116,140,5169,253,242,759,159,366,463,3047
2020-10-23,2703,158,27,565,61,84,379,737,476,839,5558,4719,29688,8243,179,422,797,256,203,330,668,588,5877,555,535,1966,11880,3077,616,268,35,140,194,654,213,164,102,116,140,5174,253,243,767,159,366,463,3092
2020-10-24,2763,175,27,572,61,84,385,739,476,858,5599,4760,29889,8303,180,422,797,256,203,331,671,592,5919,555,537,1971,11976,3125,617,270,35,140,198,655,213,164,102,116,140,5179,254,244,768,159,367,463,3132
2020-10-25,2804,178,27,602,61,84,386,741,477,867,5616,4796,30013,8363,181,422,798,256,203,334,672,592,5935,555,538,1974,12046,3140,617,272,37,140,203,656,213,164,102,116,142,5185,254,244,769,159,367,463,3163
2020-10-26,2854,189,27,610,61,86,386,743,477,870,5650,4821,30115,8385,181,422,799,256,206,334,672,596,5972,555,539,1981,12089,3146,618,272,37,141,206,656,213,164,102,116,142,5189,254,244,772,159,367,463,3192
2020-10-27,2881,205,27,655,61,86,387,744,480,874,5679,4865,30273,8449,181,422,800,256,209,334,672,605,6007,555,543,1989,12231,3156,618,272,38,141,215,657,213,164,102,116,143,5194,254,244,775,159,367,463,3214
2020-10-28,2933,212,27,679,61,86,387,750,482,884,5723,4905,30444,8513,181,422,803,256,212,335,672,620,6058,555,546,2003,12348,3185,623,273,38,141,230,658,213,164,102,116,144,5202,254,244,782,159,367,464,3243
2020-10-29,2986,217,27,689,61,86,387,757,484,890,5762,4948,30664,8584,182,423,803,256,212,338,677,636,6145,556,546,2014,12473,3202,627,273,38,141,261,659,213,164,102,116,144,5207,254,244,786,159,367,468,3275
2020-10-30,3055,222,27,700,61,86,387,764,487,894,5823,4982,30867,8644,182,423,806,256,213,339,681,646,6196,563,547,2027,12610,3222,631,274,38,141,273,659,213,164,102,116,144,5217,254,244,791,159,367,470,3301
2020-10-31,3136,227,27,726,63,86,388,768,489,900,5852,5019,31082,8709,183,423,810,257,216,341,686,656,6293,565,552,2046,12753,3250,641,275,38,141,286,662,213,164,102,116,144,5226,254,245,797,159,367,470,3333
2020-11-1,3205,236,27,742,63,86,388,770,489,901,5885,5043,31198,8774,183,423,812,257,216,343,687,660,6341,566,553,2061,12876,3265,652,275,38,141,291,662,213,164,102,116,144,5231,254,245,802,159,367,475,3360
2020-11-2,3301,244,27,771,64,86,389,773,490,902,5911,5064,31285,8796,183,423,812,257,218,344,693,661,6385,568,557,2068,12950,3275,657,277,38,141,291,662,213,164,102,116,144,5235,256,245,808,159,367,475,3373
2020-11-3,3372,245,29,787,64,86,401,775,492,905,5941,5104,31494,8864,183,423,813,257,218,349,698,675,6470,569,560,2081,13106,3327,668,277,38,141,303,662,215,164,102,116,144,5237,264,245,814,159,369,483,3392
2020-11-4,3447,256,29,803,64,86,401,779,493,910,5983,5134,31616,8908,183,423,813,257,221,350,700,680,6523,574,563,2090,13191,3363,672,278,38,141,309,665,215,164,103,116,144,5246,266,245,825,159,371,488,3408
2020-11-5,3566,264,29,821,67,86,409,789,494,913,6015,5192,31885,9017,185,424,815,257,225,350,710,690,6602,575,584,2101,13316,3406,687,280,38,141,315,667,223,164,104,116,144,5251,266,246,836,159,372,505,3435
2020-11-6,3681,269,30,834,67,86,410,796,496,918,6129,5234,32127,9121,186,424,816,257,229,351,726,707,6684,587,593,2125,13485,3455,704,280,42,141,323,670,223,167,104,117,144,5268,267,249,843,160,372,518,3456
2020-11-7,3868,271,30,852,67,86,413,806,498,924,6198,5295,32421,9258,188,424,819,258,233,369,729,737,6797,595,599,2145,13676,3486,719,286,43,141,332,673,225,167,105,117,144,5276,268,249,847,160,372,523,3488
2020-11-8,4021,273,30,865,67,87,415,818,498,925,6242,5339,32610,9335,195,424,822,259,241,370,735,750,6878,596,601,2166,13816,3518,730,288,43,141,338,676,225,167,107,117,144,5280,268,249,854,161,373,534,3517
2020-11-9,4221,274,31,872,67,88,418,825,499,927,6293,5371,32766,9371,198,424,823,262,243,384,742,756,6935,597,619,2174,13894,3538,738,289,50,141,340,678,225,168,107,117,144,5284,274,249,857,161,373,537,3535
2020-11-10,4387,274,33,892,68,89,418,834,503,932,6360,5419,33059,9469,200,425,824,266,256,387,755,772,7063,599,624,2187,14120,3596,747,291,51,141,341,680,231,170,108,117,144,5307,274,249,860,161,373,542,3560
2020-11-11,4584,275,41,925,68,92,419,854,505,937,6476,5484,33375,9599,216,425,825,268,267,393,765,793,7167,603,635,2205,14376,3666,763,298,51,141,348,682,233,170,110,117,144,5328,275,249,866,162,373,547,3596
2020-11-12,4820,275,51,943,70,94,421,880,507,942,6551,5558,33767,9746,222,425,827,269,275,406,785,806,7310,606,646,2222,14607,3747,780,304,51,141,354,684,234,170,113,121,144,5344,276,249,877,163,373,548,3620
2020-11-13,5055,275,64,973,70,94,428,906,509,951,6634,5618,34141,9892,224,425,827,271,281,429,796,822,7458,610,646,2250,14870,3816,803,308,52,141,367,687,248,170,114,123,144,5360,276,250,887,163,373,553,3668
2020-11-14,5285,278,69,983,71,96,431,946,513,951,6738,5706,34493,10039,224,427,828,272,281,448,800,858,7610,616,654,2274,15155,3895,824,318,52,141,379,693,258,171,114,123,144,5367,278,250,903,164,373,554,3694
2020-11-15,5494,278,75,988,73,97,435,967,516,956,6818,5766,34748,10153,226,428,830,272,283,461,809,882,7712,620,662,2296,15421,3974,832,326,52,141,396,700,266,171,115,129,144,5379,278,251,915,164,373,557,3739
2020-11-16,5683,279,77,995,73,98,438,977,517,961,6905,5843,34928,10214,226,429,830,274,288,471,823,894,7775,621,671,2307,15494,4014,843,333,52,141,399,706,267,171,122,130,144,5387,279,251,918,168,374,558,3766
2020-11-17,5880,280,86,1027,74,98,441,1032,523,964,6993,5922,35226,10347,259,430,830,278,291,495,836,909,7913,628,682,2356,15765,4120,852,338,52,142,406,708,279,173,123,138,144,5398,280,252,932,179,375,560,3790
2020-11-18,6113,280,89,1046,74,100,453,1071,527,974,7119,5988,35712,10573,273,435,830,289,292,525,855,996,8054,645,696,2395,16038,4223,880,346,53,142,430,722,285,174,126,144,144,5420,284,253,939,189,385,576,3831
2020-11-19,6380,280,97,1061,74,105,458,1099,542,994,7227,6094,36243,10778,274,438,831,295,298,545,875,1057,8273,666,708,2409,16377,4355,912,361,53,142,445,726,303,175,128,154,144,5442,290,254,944,196,388,585,3884
2020-11-20,6684,280,112,1075,74,107,466,1139,550,1016,7323,6184,36765,10986,285,441,831,298,304,567,890,1116,8475,684,720,2435,16747,4484,935,372,53,142,458,733,325,176,130,166,144,5477,290,257,952,208,399,592,3924
2020-11-21,6918,280,127,1091,74,107,474,1205,558,1033,7495,6293,37304,11178,294,442,833,300,314,592,911,1176,8686,706,730,2470,17163,4636,957,379,53,142,485,741,342,178,132,185,146,5513,293,260,964,209,413,595,3966
2020-11-22,7163,280,137,1100,74,109,476,1252,572,1045,7609,6373,37694,11340,300,445,835,302,318,606,918,1220,8830,721,735,2494,17648,4774,969,384,53,142,498,750,351,179,132,208,146,5543,293,261,970,219,427,597,3998
2020-11-23,7368,281,141,1116,74,109,478,1284,573,1053,7697,6432,38009,11410,313,446,835,303,325,618,932,1267,8925,732,740,2508,17929,4851,990,395,53,142,508,762,355,179,133,234,148,5552,293,262,973,223,432,602,4014
2020-11-24,7584,281,155,1128,75,109,479,1310,584,1069,7740,6474,38197,11477,316,447,836,304,332,629,939,1294,9035,737,747,2521,18138,4928,1005,403,54,142,515,770,356,179,133,251,148,5563,297,263,975,228,438,602,4030
2020-11-25,7765,284,162,1147,83,110,480,1346,595,1087,7839,6547,38599,11636,324,450,838,305,336,638,969,1349,9212,755,756,2552,18457,5026,1016,408,56,143,530,771,363,179,135,265,149,5591,299,264,980,238,448,607,4057
2020-11-26,8021,285,175,1168,84,111,486,1396,599,1117,7998,6629,39081,11888,325,453,843,309,336,654,985,1421,9410,782,760,2585,18783,5210,1038,414,58,144,544,785,367,180,136,283,149,5643,300,265,995,246,457,612,4130
2020-11-27,8273,287,179,1181,89,116,490,1441,607,1148,8101,6736,39651,12107,326,457,846,312,338,670,1014,1479,9644,797,773,2616,19166,5313,1064,428,58,145,568,798,372,181,139,296,149,5701,300,269,1006,255,476,621,4168
2020-11-28,8525,287,183,1194,90,122,496,1507,619,1177,8219,6849,40212,12321,329,458,846,314,338,691,1034,1560,9861,826,776,2646,19628,5456,1081,436,58,146,583,821,381,181,143,304,149,5756,307,269,1010,273,483,623,4244
2020-11-29,8717,287,191,1201,90,133,499,1538,634,1195,8357,6924,40631,12470,331,459,850,314,338,703,1055,1626,10016,844,779,2663,20009,5567,1098,446,58,146,592,846,384,181,144,311,150,5799,307,271,1018,280,490,628,4289
2020-11-30,8868,295,194,1210,90,135,501,1561,638,1207,8422,6992,40943,12553,331,459,853,316,344,718,1072,1668,10125,858,782,2671,20270,5622,1117,452,58,147,599,857,386,181,148,314,152,5826,309,271,1023,295,502,629,4321
2020-12-1,9074,299,204,1221,90,138,501,1611,664,1239,8525,7066,41313,12711,336,460,859,319,353,736,1093,1710,10322,865,792,2693,20595,5744,1133,462,59,148,609,873,391,181,149,320,157,5859,319,273,1041,309,512,632,4348
2020-12-2,9248,307,208,1230,90,142,506,1655,688,1283,8675,7142,41814,12925,340,461,861,319,362,748,1119,1768,10541,880,796,2714,21022,5867,1167,471,60,148,619,897,398,181,155,327,165,5901,325,273,1052,324,520,637,4394
2020-12-3,9454,315,212,1251,90,149,509,1692,702,1312,8824,7224,42346,13122,348,461,862,320,381,760,1161,1832,10736,905,804,2736,21411,6038,1206,478,61,152,629,943,402,182,156,332,180,5932,329,273,1060,342,527,648,4443
2020-12-4,9666,321,213,1272,90,152,523,1777,719,1341,8987,7299,42805,13310,350,461,864,321,392,774,1195,1873,10951,927,808,2771,21805,6167,1238,485,61,152,634,991,406,184,160,339,196,5977,333,273,1075,360,536,653,4490
2020-12-5,9849,324,220,1293,90,158,528,1808,732,1371,9155,7373,43389,13501,354,462,867,321,413,786,1227,1907,11170,940,814,2815,22208,6316,1264,490,63,153,645,1026,409,185,164,341,215,6018,336,273,1083,378,544,659,4531
2020-12-6,10036,330,220,1311,90,173,540,1832,749,1388,9317,7451,43717,13635,356,462,872,321,422,803,1245,1947,11340,950,816,2858,22530,6436,1278,503,63,157,657,1086,410,185,165,345,233,6059,337,276,1092,397,556,673,4570
2020-12-7,10160,343,220,1319,90,177,546,1844,765,1401,9407,7504,44018,13700,359,462,874,322,429,823,1260,1982,11451,957,826,2884,22767,6542,1300,507,65,158,666,1128,414,185,175,349,246,6124,341,276,1100,408,565,683,4582
2020-12-8,10364,345,224,1336,90,186,552,1878,782,1433,9579,7584,44372,13852,363,462,879,326,431,838,1300,2002,11650,967,832,2947,23026,6687,1321,516,66,158,678,1180,418,187,192,352,263,6209,347,277,1127,418,568,701,4609
2020-12-9,10561,354,225,1379,90,196,558,1892,800,1482,9724,7675,44946,14097,369,462,884,329,437,863,1336,2040,11895,986,842,3022,23453,6844,1354,528,67,158,689,1257,422,187,196,353,281,6263,354,278,1143,439,573,741,4652
2020-12-10,10802,358,230,1417,90,211,565,1911,822,1526,9911,7825,45547,14310,374,464,888,331,440,892,1381,2085,12137,1011,847,3076,23871,6992,1378,538,67,165,702,1327,427,187,199,354,301,6342,367,290,1170,464,578,771,4697
2020-12-11,10979,364,252,1463,90,218,582,1935,839,1572,10095,7941,46143,14595,380,469,899,331,446,909,1406,2110,12335,1028,852,3133,24228,7090,1400,545,67,165,718,1437,429,187,199,356,312,6464,371,297,1195,490,583,796,4729
2020-12-12,11167,371,295,1498,92,240,599,1973,860,1612,10294,8062,46764,14818,390,473,907,331,451,941,1461,2148,12541,1042,857,3208,24657,7225,1432,551,67,165,740,1541,433,187,200,358,339,6550,378,308,1227,508,590,813,4780
2020-12-13,11331,373,302,1527,94,253,611,1987,870,1652,10437,8173,47245,15049,400,474,910,332,451,957,1498,2182,12722,1055,863,3267,24965,7336,1457,554,67,166,778,1617,435,187,200,359,357,6620,380,321,1256,516,605,823,4800
2020-12-14,11456,375,306,1543,94,265,622,2012,880,1683,10539,8253,47550,15170,408,475,916,332,454,977,1509,2209,12836,1072,869,3307,25150,7401,1475,557,68,168,805,1727,437,187,200,360,368,6678,384,328,1286,522,611,837,4819
2020-12-15,11560,382,315,1580,94,281,637,2030,915,1708,10709,8372,48007,15396,414,477,922,333,459,991,1544,2233,13052,1086,877,3378,25456,7545,1493,562,68,168,826,1798,440,187,201,363,404,6747,390,338,1318,534,618,849,4840
2020-12-16,11646,383,318,1625,94,290,658,2053,938,1771,10888,8495,48688,15683,418,480,930,337,463,1006,1585,2264,13300,1103,886,3475,25852,7680,1518,568,68,170,858,1890,441,188,205,370,432,6888,398,345,1343,543,624,858,4876
